days,hour_frac,tdry,rh,wspd,wspdmax
24,15.83333333,3.7,32.799999,3.6,5.8
24,15.91666667,3.6,33.299999,4,6.4
24,16,3.8,32.700001,4.5,8.6
24,16.08333333,3.5,33.299999,6.7,10.7
24,16.16666667,3.5,31.5,8.7,13.1
24,16.25,3.3,31.799999,8.5,13.2
24,16.33333333,3.2,31.5,8.8,13.3
24,16.41666667,3.1,31.9,8.8,12.5
24,16.5,3.3,32.200001,9,12.7
24,16.58333333,3.3,31.799999,9.3,13.6
24,16.66666667,3.2,30.799999,9.1,12.8
24,16.75,3.3,30.799999,9.4,13.6
24,16.83333333,3.3,30.6,9.3,12.6
24,16.91666667,3.5,31,9.3,14
24,17,3.6,29.9,9.8,13.7
24,17.08333333,3.8,29.700001,9.3,13.2
24,17.16666667,4,29.299999,9.2,13.3
24,17.25,3.9,29.1,9.9,13.6
24,17.33333333,3.9,29.200001,10.4,15.6
24,17.41666667,3.7,29.299999,11,15.2
24,17.5,3.5,29.4,9.4,14.2
24,17.58333333,3.6,29.4,10.2,15.7
24,17.66666667,3.7,29.5,10.1,15.1
24,17.75,3.9,29.299999,9.7,15.7
24,17.83333333,4.2,28.9,9.5,14
24,17.91666667,4.1,29,8.6,12.9
24,18,4.5,28.4,8.3,13.5
24,18.08333333,4.5,28.5,9.6,13.8
24,18.16666667,4.2,28.9,8.3,14.2
24,18.25,4.6,28.799999,8.6,13.7
24,18.33333333,4.4,28.799999,7.6,12
24,18.41666667,4.8,28.1,9.7,15.1
24,18.5,4.4,28.799999,10.8,14.8
24,18.58333333,4.2,28.9,9.3,16.200001
24,18.66666667,4.4,28.5,9.7,14.2
24,18.75,4.1,28.700001,9.4,13.2
24,18.83333333,4,28.9,8.2,12.2
24,18.91666667,4.1,29,8.8,12.5
24,19,4.2,28.9,8.8,13.4
24,19.08333333,4.3,29,8.4,12.8
24,19.16666667,4.6,28.700001,7.5,11.6
24,19.25,4.8,28.799999,9.7,13.7
24,19.33333333,4.5,28.700001,9.1,14
24,19.41666667,4.6,28.9,8.8,12.5
24,19.5,4.7,28.4,9.4,13.3
24,19.58333333,4.7,28.700001,7.6,12.3
24,19.66666667,5.2,27.700001,9.2,13.4
24,19.75,4.8,27.9,8.7,13
24,19.83333333,4.9,28.299999,7.6,11.8
24,19.91666667,5,27.799999,7.7,13.1
24,20,5,27.5,8.9,14.4
24,20.08333333,4.8,27.4,8.7,12.5
24,20.16666667,4.8,28.1,6.4,11.4
24,20.25,5.5,27.799999,7.8,12.7
24,20.33333333,5.2,28.4,8.2,11.8
24,20.41666667,5,28.5,7.4,11.9
24,20.5,4.9,29.1,7.4,11.6
24,20.58333333,5.1,28.6,6.8,12
24,20.66666667,4.7,29.200001,6.3,10
24,20.75,4.9,28.799999,6.8,11.9
24,20.83333333,4.8,28.799999,7.2,11.9
24,20.91666667,4.5,29.4,6.6,11.2
24,21,4.5,29.5,5.9,10.2
24,21.08333333,4.5,29.299999,6.9,12.1
24,21.16666667,4.2,29.799999,5.9,10.6
24,21.25,4.5,29.6,6,11.2
24,21.33333333,4.9,28.799999,5.6,9.3
24,21.41666667,4.8,29.200001,6.6,11.5
24,21.5,4.6,29.299999,7.5,11.6
24,21.58333333,4.5,29.6,6.7,12.1
24,21.66666667,4.5,29.5,4.9,8.5
24,21.75,4.9,29.299999,6,10.5
24,21.83333333,4.7,29.299999,5.6,8
24,21.91666667,4.5,29.700001,5.2,9.7
24,22,4.4,30.200001,5,9.4
24,22.08333333,4.4,30.200001,4.5,7.7
24,22.16666667,4.3,30.4,5.9,9.4
24,22.25,4.2,30.5,5.8,9.8
24,22.33333333,4.2,30.4,5.2,9.8
24,22.41666667,4.3,30.9,4.9,7.6
24,22.5,4.2,31,4.5,6.9
24,22.58333333,4.1,31.200001,4,7.4
24,22.66666667,4,31.799999,4.8,8.7
24,22.75,3.8,32.400002,4.2,7.8
24,22.83333333,3.8,32.400002,3.9,6.6
24,22.91666667,3.8,32.400002,4.2,7.3
24,23,3.9,32.599998,3.8,6.2
24,23.08333333,4,32.5,3.3,6.4
24,23.16666667,4,32.700001,3.4,5.6
24,23.25,3.9,32.700001,3,6.5
24,23.33333333,3.8,32.799999,2,4.4
24,23.41666667,3.8,33,1.8,3.8
24,23.5,3.7,33.099998,2.2,4.1
24,23.58333333,3.6,33.5,1.4,3.7
24,23.66666667,3.6,33.799999,0.8,2
24,23.75,3.5,34,1,2.4
24,23.83333333,3.5,33.900002,0.8,2.5
24,23.91666667,3.4,34.200001,0.8,2.4
25,0,3.3,34.599998,0.9,2.5
25,0.083333333,3.2,34.599998,0.9,2.3
25,0.166666667,3,35,1.3,1.9
25,0.25,2.9,35.299999,2,2.8
25,0.333333333,2.8,35.700001,0.9,3.5
25,0.416666667,2.7,35.799999,1.3,3.7
25,0.5,2.6,35.900002,0.8,1.8
25,0.583333333,2.5,36.200001,0.9,2.1
25,0.666666667,2.6,35.900002,0.8,1.9
25,0.75,2.4,36.400002,0.7,2
25,0.833333333,2.3,36.799999,0.7,1.8
25,0.916666667,2.3,36.799999,1.2,1.8
25,1,2.3,36.799999,0.5,1.4
25,1.083333333,2.2,37.200001,0.3,1
25,1.166666667,2,37.599998,0.5,1.3
25,1.25,2.1,37.5,0.5,1.3
25,1.333333333,2.1,38.299999,1,2.1
25,1.416666667,2.1,37.099998,1.1,1.8
25,1.5,2,36.799999,0.8,1.7
25,1.583333333,1.9,37.099998,1.1,2.6
25,1.666666667,2,37.200001,1.3,2.5
25,1.75,2.3,37.099998,1.2,2
25,1.833333333,2.2,36.299999,1,2
25,1.916666667,2,36.099998,1.2,1.9
25,2,1.9,36,1.2,2.3
25,2.083333333,1.9,36.099998,1.5,2.4
25,2.166666667,1.9,36.799999,1,2
25,2.25,2.1,36.799999,0.9,1.7
25,2.333333333,1.9,37.299999,0.8,1.4
25,2.416666667,1.9,38.599998,1.5,2.8
25,2.5,2,36.599998,1.3,2.2
25,2.583333333,1.8,36.099998,1.3,2.4
25,2.666666667,1.9,35.900002,0.9,1.6
25,2.75,1.8,35.799999,0.8,1.8
25,2.833333333,1.7,36,0.8,1.5
25,2.916666667,1.6,36.200001,0.7,1.4
25,3,1.6,36.299999,0.6,1.5
25,3.083333333,1.6,36.299999,0.4,1.4
25,3.166666667,1.5,36.299999,1.1,2
25,3.25,1.7,36.099998,1.3,2.7
25,3.333333333,1.5,36.900002,2.5,4
25,3.416666667,1.3,37.299999,2.6,4.4
25,3.5,1.2,38.099998,2.5,4
25,3.583333333,1.1,38.299999,2.1,5.1
25,3.666666667,0.6,40.099998,2.5,3.8
25,3.75,0.5,40.400002,2.5,4.4
25,3.833333333,0.4,41.200001,3.1,4.8
25,3.916666667,0.4,41.5,2.1,3.6
25,4,0.4,41.599998,2.6,3.8
25,4.083333333,0.4,42.200001,3.1,4.2
25,4.166666667,0.4,42.099998,3.1,4.9
25,4.25,0.2,43.299999,3.4,5.2
25,4.333333333,0.2,43.599998,2.3,4.2
25,4.416666667,0,44.200001,3.5,5.2
25,4.5,0,44.200001,2.9,3.9
25,4.583333333,0,44.400002,2.4,3.5
25,4.666666667,-0.1,44.799999,2.3,2.9
25,4.75,-0.2,45.299999,2.4,3
25,4.833333333,-0.2,45.5,2.3,2.9
25,4.916666667,-0.3,45.700001,2.5,3.4
25,5,-0.3,45.700001,2.3,3.1
25,5.083333333,-0.3,46,2.6,3.4
25,5.166666667,-0.3,46.299999,2.7,4.6
25,5.25,-0.6,47.400002,3.8,6.4
25,5.333333333,-1,49.900002,4.3,6.1
25,5.416666667,-1.3,52,4.2,5.7
25,5.5,-1.5,53.099998,4.3,5.9
25,5.583333333,-1.4,53.099998,4.1,5.7
25,5.666666667,-1.3,52.799999,3.7,5.4
25,5.75,-1.2,52.400002,4.3,5.7
25,5.833333333,-1.1,52.400002,3.9,5.1
25,5.916666667,-1.1,52.400002,3.6,4.8
25,6,-1.1,52.200001,3.5,4.6
25,6.083333333,-1,51.799999,3.3,5.1
25,6.166666667,-1,51.700001,2.9,4.2
25,6.25,-1,51.900002,2.9,4.6
25,6.333333333,-1.1,52.200001,3,3.8
25,6.416666667,-1.1,52.099998,2.7,3.7
25,6.5,-1.1,52.200001,3.1,4.8
25,6.583333333,-1.1,52.099998,2.7,4
25,6.666666667,-1,51.900002,2.8,4.4
25,6.75,-1.1,52.099998,2.7,3.8
25,6.833333333,-1.1,52.099998,2.8,3.8
25,6.916666667,-1.1,51.799999,2.4,3.3
25,7,-1.1,51.900002,2.5,3.4
25,7.083333333,-1.1,52,2.4,3.6
25,7.166666667,-1.2,52.200001,2.7,4.1
25,7.25,-1.2,52.200001,2.5,3.8
25,7.333333333,-1.2,52.200001,2.5,3.3
25,7.416666667,-1.2,52.099998,2.8,4
25,7.5,-1.1,51.900002,2.3,3.5
25,7.583333333,-1.1,53.799999,2.3,4.2
25,7.666666667,-1.2,53.799999,2.6,3.9
25,7.75,-1.2,53.900002,3.2,4.3
25,7.833333333,-1.3,54.599998,2.8,4
25,7.916666667,-1.3,55.5,3.3,4.9
25,8,-1.4,56.200001,3.4,4.9
25,8.083333333,-1.5,58.099998,3.9,5.3
25,8.166666667,-1.6,60.599998,3.6,4.9
25,8.25,-1.8,62.5,3,4.1
25,8.333333333,-1.8,62.5,2.7,4.3
25,8.416666667,-1.9,64,3.5,5.4
25,8.5,-2.1,66.900002,3.9,5.6
25,8.583333333,-2.2,68,3.9,5.3
25,8.666666667,-2.3,69.400002,4.2,6.3
25,8.75,-2.4,71.199997,4.2,5.7
25,8.833333333,-2.5,72,3.8,5.1
25,8.916666667,-2.5,72.599998,3.8,5.5
25,9,-2.5,73,3.4,5.6
25,9.083333333,-2.6,74.300003,4.8,7.6
25,9.166666667,-2.8,77.199997,5.4,7.7
25,9.25,-3.1,80,4.7,6.8
25,9.333333333,-3.2,82.099998,3.7,5.6
25,9.416666667,-3.3,83.900002,4.2,6.6
25,9.5,-3.5,85.099998,4.5,6.9
25,9.583333333,-3.6,85.800003,5.1,7.3
25,9.666666667,-3.6,86.300003,4.4,6.5
25,9.75,-3.7,86.199997,4.1,6.9
25,9.833333333,-3.8,86.199997,4.1,5.8
25,9.916666667,-3.9,86.300003,3.5,6.3
25,10,-3.9,86.5,3.8,4.9
25,10.08333333,-3.9,86.400002,2.7,4.6
25,10.16666667,-3.9,86.599998,3.5,5
25,10.25,-3.8,86.599998,3.2,5.2
25,10.33333333,-3.8,86.699997,4.1,6.4
25,10.41666667,-3.9,86.5,3.5,5.3
25,10.5,-3.9,86.599998,4.4,6.7
25,10.58333333,-4,86.599998,4.3,5.9
25,10.66666667,-4.1,86.599998,4.3,6.5
25,10.75,-4.1,86.599998,4.6,6.8
25,10.83333333,-4.2,86.599998,3.6,5.4
25,10.91666667,-4.2,86.599998,3.4,5.7
25,11,-4.2,86.699997,3.9,6
25,11.08333333,-4.2,86.699997,3.6,5.4
25,11.16666667,-4.1,86.699997,3.6,5.7
25,11.25,-4.2,86.599998,3.9,5.8
25,11.33333333,-4.1,86.699997,3.8,5.8
25,11.41666667,-4.2,86.699997,4,6.5
25,11.5,-4.2,86.699997,4.2,6.1
25,11.58333333,-4.2,86.599998,4.2,6.3
25,11.66666667,-4.3,86.699997,4.3,6.3
25,11.75,-4.3,86.599998,3.8,5.7
25,11.83333333,-4.3,86.699997,3.7,5.5
25,11.91666667,-4.3,86.699997,4.1,6.4
25,12,-4.3,86.699997,3.6,5.8
25,12.08333333,-4.3,86.800003,3.6,5.1
25,12.16666667,-4.2,86.800003,3.6,4.9
25,12.25,-4.2,86.800003,4.1,5.9
25,12.33333333,-4.2,86.800003,3.3,5.4
25,12.41666667,-4.2,86.800003,3.2,5.2
25,12.5,-4.2,86.800003,3.2,5.3
25,12.58333333,-4.2,86.900002,3.5,5.2
25,12.66666667,-4.2,86.900002,3.3,6
25,12.75,-4.1,86.900002,3.8,5.8
25,12.83333333,-4.1,86.900002,3.9,6.1
25,12.91666667,-4.1,86.900002,3.9,6.7
25,13,-4.1,86.900002,4.2,7.5
25,13.08333333,-4.1,86.900002,5.1,8
25,13.16666667,-4.1,86.900002,5.3,7.7
25,13.25,-4.1,86.900002,6.1,9.3
25,13.33333333,-4.1,86.900002,5.4,9
25,13.41666667,-4.1,86.900002,6.4,9.3
25,13.5,-4.2,86.800003,6.4,10.5
25,13.58333333,-4.2,86.699997,6.3,9.9
25,13.66666667,-4.2,86.800003,6.3,10.3
25,13.75,-4.2,86.800003,5.9,9.8
25,13.83333333,-4.2,86.800003,5.5,8.4
25,13.91666667,-4.2,86.900002,5.6,8.4
25,14,-4.2,86.900002,5.9,8
25,14.08333333,-4.2,86.699997,3.2,5.4
25,14.16666667,-4.2,86.900002,4.5,6.6
25,14.25,-4.2,86.900002,4.9,7.6
25,14.33333333,-4.2,86.900002,4.3,6.4
25,14.41666667,-4.2,86.900002,4.2,6.6
25,14.5,-4.2,86.900002,4,7.2
25,14.58333333,-4.2,86.900002,4.8,7.7
25,14.66666667,-4.2,87,5.4,15.4
25,14.75,-4.2,86.800003,7.4,13.4
25,14.83333333,-4.3,86.699997,8.6,13.7
25,14.91666667,-4.4,86.800003,7,11.8
25,15,-4.4,86.800003,8.4,12.7
25,15.08333333,-4.6,86.699997,7.2,11.2
25,15.16666667,-4.6,86.800003,7.2,11.3
25,15.25,-4.6,86.599998,8,11.9
25,15.33333333,-4.8,86.400002,7.7,12.2
25,15.41666667,-4.8,86.300003,8.3,12.3
25,15.5,-4.9,86.400002,6.4,10.1
25,15.58333333,-4.9,86.400002,6.4,9.8
25,15.66666667,-4.9,86.400002,5.3,8.7
25,15.75,-4.9,86.5,5.4,8.4
25,15.83333333,-4.9,86.5,5.4,8.2
25,15.91666667,-4.9,86.5,5.2,8.5
25,16,-4.9,86.599998,5.8,9.3
25,16.08333333,-4.9,86.599998,5.1,7.8
25,16.16666667,-4.8,86.599998,4,6.1
25,16.25,-4.8,86.699997,4.9,9
25,16.33333333,-4.8,86.5,5.6,9.9
25,16.41666667,-4.8,86.400002,4.4,7.7
25,16.5,-4.8,86.5,5.4,12.5
25,16.58333333,-4.8,86.199997,6.9,11.1
25,16.66666667,-4.9,86.199997,6.2,10.5
25,16.75,-4.9,86.199997,5.1,10
25,16.83333333,-4.9,86.099998,6.2,9.6
25,16.91666667,-5,86.300003,5.5,8.6
25,17,-4.9,86.199997,4.7,8.6
25,17.08333333,-4.9,86,5.2,8.6
25,17.16666667,-5,86,4.8,7.8
25,17.25,-5,86.199997,5.1,7.4
25,17.33333333,-5,86,4.2,6.9
25,17.41666667,-5,86.099998,5.4,7.8
25,17.5,-5,86.099998,4.3,6.3
25,17.58333333,-5,86,4,7.5
25,17.66666667,-5,86,3.7,6.7
25,17.75,-5,86.099998,3.2,5.4
25,17.83333333,-4.8,86.300003,3.4,5
25,17.91666667,-4.9,86.199997,3.5,6.1
25,18,-4.8,85.900002,5.4,7.5
25,18.08333333,-5.1,85.599998,5.2,7.1
25,18.16666667,-5,85.800003,6.4,10.9
25,18.25,-5.2,85.300003,6.8,10.8
25,18.33333333,-5.4,84.900002,5.6,9.9
25,18.41666667,-5.5,85.300003,5.2,7.6
25,18.5,-5.5,85.199997,3.4,6.9
25,18.58333333,-5.4,85.699997,3.6,6.8
25,18.66666667,-5.3,85.699997,3.2,6.4
25,18.75,-5.3,85.300003,2.5,4.1
25,18.83333333,-5.1,85.800003,2.9,5.3
25,18.91666667,-5.2,85.5,2.3,4.1
25,19,-5,85.5,1.9,3.3
25,19.08333333,-4.8,85.599998,2.9,4.5
25,19.16666667,-4.9,85.099998,3.1,5.6
25,19.25,-4.9,85.199997,2.9,4.3
25,19.33333333,-4.9,85.300003,3.4,4.7
25,19.41666667,-5,85,2.6,4.6
25,19.5,-4.9,85.599998,3.2,5.5
25,19.58333333,-5,85.199997,3.6,5.7
25,19.66666667,-5.1,85.099998,2.9,4.8
25,19.75,-5.1,85.5,1.9,3.3
25,19.83333333,-4.9,85.599998,2.1,3.2
25,19.91666667,-4.8,85.5,2.1,3.2
25,20,-4.9,85.5,2,4
25,20.08333333,-4.9,85.300003,3.9,6.4
25,20.16666667,-5.2,85,3.6,5.7
25,20.25,-5.2,85.300003,3.3,5.3
25,20.33333333,-5.2,85.5,3.4,5.7
25,20.41666667,-5.2,85.5,2.9,4.5
25,20.5,-5.2,85.599998,2.5,3.8
25,20.58333333,-5.1,85.400002,2,3.1
25,20.66666667,-5,85.699997,1.7,3.4
25,20.75,-4.9,85.900002,1.3,4.3
25,20.83333333,-4.7,85.900002,2.9,4.8
25,20.91666667,-5,84.900002,2.6,4.8
25,21,-5,85.099998,1.8,3
25,21.08333333,-5,85.400002,1.7,3.6
25,21.16666667,-5,85.199997,2.1,3.4
25,21.25,-5,85.199997,1.8,3
25,21.33333333,-5,85.599998,1.8,3.5
25,21.41666667,-5,85.800003,2.1,3.5
25,21.5,-5,85.699997,2.8,4.9
25,21.58333333,-5.1,85.300003,4.3,6.4
25,21.66666667,-5.3,84.900002,3.9,5.4
25,21.75,-5.3,84.800003,3.5,5.3
25,21.83333333,-5.4,84.400002,2.6,3.8
25,21.91666667,-5.4,83.900002,2.3,3.4
25,22,-5.3,84.400002,2.1,3.4
25,22.08333333,-5.3,83.400002,1.4,2.5
25,22.16666667,-5.1,84.199997,1.3,2.8
25,22.25,-5.1,83,0.9,1.9
25,22.33333333,-5.1,83.199997,0.8,1.7
25,22.41666667,-5,83.800003,0.8,2
25,22.5,-4.9,82,0.8,2.2
25,22.58333333,-5,80.099998,0.8,1.7
25,22.66666667,-5,79.599998,0.8,1.8
25,22.75,-5.1,80.199997,0.9,1.6
25,22.83333333,-5.2,78.900002,0.3,1
25,22.91666667,-5.2,80,0.4,0.9
25,23,-5.1,80.599998,0.7,1.4
25,23.08333333,-5,81.300003,1.2,1.8
25,23.16666667,-5.1,80.300003,1.2,1.8
25,23.25,-4.9,79,1.2,1.9
25,23.33333333,-5,77.599998,1.4,2.1
25,23.41666667,-5,76.800003,1.4,2
25,23.5,-4.8,76.800003,1,1.8
25,23.58333333,-4.5,76.599998,1.5,2.8
25,23.66666667,-4.4,74.5,1.6,2.6
25,23.75,-4.8,73.400002,1.6,3.3
25,23.83333333,-5.3,73.900002,1.7,3.3
25,23.91666667,-5.6,74.400002,1.6,3.3
26,0,-5.8,75.199997,1.4,2.6
26,0.083333333,-5.8,75.300003,1.4,2.9
26,0.166666667,-5.8,75.400002,1.3,2.5
26,0.25,-5.7,74.5,1.4,3.1
26,0.333333333,-5.6,72.5,2.1,3.5
26,0.416666667,-5.8,73.800003,2.3,3.7
26,0.5,-6.1,74.099998,2.5,4.2
26,0.583333333,-6,74,2.2,4.1
26,0.666666667,-6,74.5,1.9,3.3
26,0.75,-6,75.099998,2.1,3.5
26,0.833333333,-6,73.800003,1.4,2.9
26,0.916666667,-5.8,72.099998,1.4,3.1
26,1,-5.9,72.5,1.4,2.6
26,1.083333333,-6,73,1.5,3.3
26,1.166666667,-6.3,73.300003,1.5,3.1
26,1.25,-6.5,73.199997,1.7,3.7
26,1.333333333,-6.7,72.900002,2.5,5.2
26,1.416666667,-6.8,72.900002,3.2,5.3
26,1.5,-7.1,73.099998,2.8,5.2
26,1.583333333,-7.2,73.199997,2.8,4.8
26,1.666666667,-7.3,73.099998,2.1,4.9
26,1.75,-7.3,73,2.3,4.9
26,1.833333333,-7.4,73,2.2,4.4
26,1.916666667,-7.4,73.199997,2.4,4.5
26,2,-7.1,72.699997,2.1,3.7
26,2.083333333,-7.1,72,2.3,3.9
26,2.166666667,-7,72.099998,2.5,4.3
26,2.25,-7,71.599998,2.4,4.2
26,2.333333333,-6.8,74.199997,3,4.3
26,2.416666667,-6.6,72.199997,3.1,4.4
26,2.5,-6.6,72,3.4,4.8
26,2.583333333,-6.6,70.900002,3.1,4.8
26,2.666666667,-6.7,70.699997,2.7,3.9
26,2.75,-6.7,70.699997,2.6,4
26,2.833333333,-6.7,70.599998,3.3,5
26,2.916666667,-6.5,70.599998,3.6,5.5
26,3,-6.6,69.900002,3,5.2
26,3.083333333,-6.7,70.699997,2.5,4.4
26,3.166666667,-6.9,71.300003,2.7,4.9
26,3.25,-6.9,73.900002,3.8,5.9
26,3.333333333,-6.7,73.400002,3.8,6.1
26,3.416666667,-6.7,73,3.6,5.8
26,3.5,-6.8,74.400002,3.8,5.5
26,3.583333333,-6.7,74.699997,3.5,5.5
26,3.666666667,-6.8,74.5,3.5,5.2
26,3.75,-6.9,74.400002,2.8,4.3
26,3.833333333,-6.9,74.400002,2.9,4.6
26,3.916666667,-6.9,73.800003,2.8,5.3
26,4,-7,74.099998,2.7,4.3
26,4.083333333,-7,72.699997,2.9,5.2
26,4.166666667,-6.7,74.099998,2.6,5.1
26,4.25,-6.5,72,2.2,3.8
26,4.333333333,-6.5,71.699997,2.2,3.8
26,4.416666667,-6.6,70.900002,2.5,3.8
26,4.5,-6.8,73.099998,2.8,4.1
26,4.583333333,-6.6,73.699997,2.6,3.8
26,4.666666667,-6.6,74,3.1,4.4
26,4.75,-6.6,75.199997,2.8,4.3
26,4.833333333,-6.7,74.900002,3,4.6
26,4.916666667,-6.7,73.900002,3.3,5
26,5,-6.8,73.300003,2.9,4.5
26,5.083333333,-6.9,72.599998,2.9,4.8
26,5.166666667,-6.8,75.900002,2.4,4.7
26,5.25,-6.9,70.400002,4.3,6.7
26,5.333333333,-7.3,68.5,4.8,7.8
26,5.416666667,-7.6,68.199997,4.1,7.1
26,5.5,-7.5,67.5,3.2,6.5
26,5.583333333,-7.6,67.599998,2.9,5.3
26,5.666666667,-7.6,66.699997,3.5,6.5
26,5.75,-7.9,68.199997,3,5.9
26,5.833333333,-7.9,69.099998,3,5.4
26,5.916666667,-8,67.400002,3.1,5.6
26,6,-8.1,68.099998,3.1,6.2
26,6.083333333,-8.1,66.800003,2.8,5.4
26,6.166666667,-8,67.199997,2.7,5.2
26,6.25,-8.1,67.300003,3,5
26,6.333333333,-8.2,66.5,2.5,5.2
26,6.416666667,-8.2,67.800003,2.6,5
26,6.5,-8.2,66.900002,3,5.7
26,6.583333333,-8.2,67,3.2,6.2
26,6.666666667,-8.3,67,2.8,5.2
26,6.75,-8.2,70.099998,2,4
26,6.833333333,-8,70.400002,3,5.3
26,6.916666667,-8,67.699997,3.2,5.8
26,7,-8,66.900002,3.4,6.3
26,7.083333333,-8.1,65.199997,3.7,6
26,7.166666667,-8.1,64.800003,3.9,6.6
26,7.25,-8,66.400002,2.8,4.8
26,7.333333333,-7.8,65.800003,3,4.9
26,7.416666667,-7.6,64.300003,3,5.1
26,7.5,-7.3,64.599998,3.4,4.9
26,7.583333333,-7.6,62.400002,3.9,6.6
26,7.666666667,-7.6,61.700001,4,6.2
26,7.75,-7.6,61.599998,3.7,5.9
26,7.833333333,-7.4,62,1.9,4.1
26,7.916666667,-7.4,62.400002,1.9,3.5
26,8,-7.4,61.799999,0.8,2.7
26,8.083333333,-7.5,65.400002,1.1,2.3
26,8.166666667,-7.5,66.800003,1.4,2.1
26,8.25,-7.5,70.099998,1.4,2
26,8.333333333,-7.2,68.099998,2.7,3.3
26,8.416666667,-7.1,67.800003,2,3
26,8.5,-7.2,68.099998,0.9,1.7
26,8.583333333,-7.2,67,0.7,1
26,8.666666667,-7.1,64.900002,1.4,2.9
26,8.75,-7.3,66,1.5,2.4
26,8.833333333,-7.2,67,1.4,2.3
26,8.916666667,-7.2,66,2,2.7
26,9,-7.1,66.199997,2.2,2.8
26,9.083333333,-7.1,65.800003,2.2,2.8
26,9.166666667,-7,64.5,1.8,2.4
26,9.25,-7,64.599998,1.8,2.3
26,9.333333333,-7,64.400002,1.1,2.1
26,9.416666667,-6.9,61.700001,0.5,1.4
26,9.5,-7.1,59.299999,1.7,2.3
26,9.583333333,-6.8,57.599998,1.1,1.8
26,9.666666667,-6.7,57.099998,1.9,2.1
26,9.75,-6.7,55.5,1.4,2.1
26,9.833333333,-6.6,54.599998,1.7,2.1
26,9.916666667,-6.5,53.900002,0.9,1.8
26,10,-6.6,54.700001,0.7,1.7
26,10.08333333,-6.7,57.5,0.9,1.9
26,10.16666667,-6.8,58.700001,1.6,2.5
26,10.25,-6.6,59,1.7,2.4
26,10.33333333,-6.6,58.400002,1.2,2.5
26,10.41666667,-6.6,59.799999,1.1,2.3
26,10.5,-6.9,59.400002,0.6,1.5
26,10.58333333,-7.2,60.599998,0.7,1.3
26,10.66666667,-7.1,59.400002,0.7,1.6
26,10.75,-7.1,58.900002,0.4,0.9
26,10.83333333,-7.3,60.599998,0.9,1.7
26,10.91666667,-7.3,61,1.1,1.7
26,11,-7.4,62.099998,1,1.7
26,11.08333333,-7.5,62.099998,1.7,2.3
26,11.16666667,-8,65.900002,1.8,2.3
26,11.25,-8.3,68.699997,2.1,2.5
26,11.33333333,-8.1,66.199997,1.2,2
26,11.41666667,-7.9,64.900002,0.6,1.2
26,11.5,-7.9,64.199997,0.8,1.9
26,11.58333333,-7.9,64.099998,0.7,1.5
26,11.66666667,-7.8,64.099998,1.2,1.8
26,11.75,-7.9,64.400002,1.6,2.6
26,11.83333333,-8.1,64.599998,2.1,3.3
26,11.91666667,-8.1,64.599998,1.4,2.5
26,12,-8,64.900002,0.9,2
26,12.08333333,-8.1,65.300003,0.8,1.3
26,12.16666667,-8.2,65.300003,0.8,1.5
26,12.25,-8.2,65.400002,1.1,1.8
26,12.33333333,-8.1,64.800003,1.1,2.1
26,12.41666667,-8.1,64.5,1.9,3.7
26,12.5,-8,63.799999,1.8,2.7
26,12.58333333,-8,63.799999,2.4,3.8
26,12.66666667,-7.9,63.599998,3,3.9
26,12.75,-7.9,63.5,3,3.9
26,12.83333333,-8,64,3.3,4.4
26,12.91666667,-8,63.5,3.1,3.8
26,13,-8,63.5,2.8,3.5
26,13.08333333,-7.9,63.900002,2.1,2.7
26,13.16666667,-8.1,66.400002,2,2.9
26,13.25,-8,68.599998,0.6,1.4
26,13.33333333,-8,68.800003,1.1,2.8
26,13.41666667,-8,69.300003,1.6,3
26,13.5,-8,69.900002,1,2.9
26,13.58333333,-8,65.300003,1.6,2.9
26,13.66666667,-7.8,67.900002,1.5,6.3
26,13.75,-7.7,67.900002,1.1,2.8
26,13.83333333,-7.7,68.900002,1.2,3
26,13.91666667,-7.7,68.5,1.5,4.3
26,14,-7.6,69.199997,2.1,4.5
26,14.08333333,-7.5,69.800003,2.5,5.8
26,14.16666667,-7.8,67.900002,1.7,3.5
26,14.25,-7.5,61.200001,2.1,6.4
26,14.33333333,-5.3,51.299999,2,4.2
26,14.41666667,-6.4,54.799999,2.2,8.3
26,14.5,-5.4,51.200001,3.1,9.7
26,14.58333333,-4.6,44.299999,3.6,10
26,14.66666667,-4.1,43.5,3,7.9
26,14.75,-3.9,42.900002,3.2,12.1
26,14.83333333,-3,40.400002,3.8,10.5
26,14.91666667,-2.5,39.5,3,8.2
26,15,-2.5,37.5,3.4,8.5
26,15.08333333,-3,40.799999,3.3,6
26,15.16666667,-5.1,49,3.2,6.5
26,15.25,-4.5,49.700001,2.2,4.9
26,15.33333333,-6,53.200001,2.4,4.4
26,15.41666667,-7.2,58.799999,3.1,6.1
26,15.5,-7.3,59.900002,3.4,5.7
26,15.58333333,-7.5,62,3.5,6.8
26,15.66666667,-7.5,63.700001,2.4,3.7
26,15.75,-7.5,64.699997,1.8,3.3
26,15.83333333,-7.2,65.5,1.8,3.3
26,15.91666667,-6.8,64.300003,1.7,2.8
26,16,-6.7,63.400002,1.7,3.1
26,16.08333333,-6.8,64.099998,2,3.2
26,16.16666667,-6.6,64.400002,2.3,3
26,16.25,-6.4,64.199997,2,3.6
26,16.33333333,-6.2,62.5,1.7,3.2
26,16.41666667,-5.8,60.299999,2.9,4.1
26,16.5,-5.9,60.099998,2.7,3.8
